conc,LasyWMiescie,JakieobszarylesnelubterenyzielonewybieraPanPaninajczesciej,JakaformerekreacjiwlesielubinaterenachzielonychwybieraPanPanin,CzegoprzedewszystkimoczekujePanPaniodrekreacjiwlesielubiterenach,JakokreslilbyokreslilabyPanPaniwlasneemocjeodczuwanewzwiaz,Czywporównaniuzczasemsprzedpandemiiwtrakciepandemiizwiekszyla,pandemia_zwiekszenie_rekreacji,Czyuprawianierekreacjiwlesielubiterenachzielonychmawplywnaobni,Sex,Age,PlaceOfLive,Miejscezamieszkaniawojewództwo,edu,status,kids,disability,job,active_coping,planning,positive_reframing,acceptance,humor,religion,emotional_support,instrumental_support,attention,denial,venting,substance_use,disengagement,self_blame,SkalaPodwyzszaniaNastroju,SkalaObnizaniaNastroju,active_coping,helplesness,support_seeking,avoidance,acceptance,humor,religion,Frequency_of_activity,season,place
7.647043913,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,30,village,wielkopolskie,5,single,0,No,1,2,4,3,4,2,0,1,0,1,6,4,5,3,1,3.933333333,2.8,3,3,0.5,3.666666667,4,2,0,few_times_in_month_or_less,3,1
7.769797535,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging), jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie nie,1,3,1,38,city_500000,zachodniopomorskie,5,married,2,No,1,2,2,5,0,3,3,3,5,5,5,5,2,4,6,3.933333333,4,3,4,4,5,0,3,3,everyday,2,1
8.21511006,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie nie,1,3,1,21,city_above_500000,pomorskie,3,single,0,No,7,1,1,0,4,3,0,1,0,5,3,6,6,4,6,2.866666667,3.733333333,0.666666667,5.333333333,0.5,4.666666667,4,3,0,monday-friday,1,1
8.256237197,0,lasy poza miastem,"spacer, zbieranie grzybów, inne (jakie?):","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,4,1,50,city_above_500000,wielkopolskie,5,married,1,No,3,6,5,2,6,0,0,3,0,1,0,0,6,0,4,2.666666667,3.733333333,4.333333333,3.333333333,1.5,0.333333333,6,0,0,everyday,1,0
8.339172425,0,inne (jakie?):,"spacer, inne (jakie?):","miejsca ucieczki od problemów osobistych, inne (jakie?):",,nie zmienila sie,3,1,1,25,village,wielkopolskie,5,single,0,No,7,0,2,0,0,1,2,0,1,4,4,6,0,5,6,2.733333333,4.2,0.666666667,3.666666667,0.5,4.666666667,0,1,2,few_times_in_month_or_less,2,0
8.642580196,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda konna po wyznaczonych trasach","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej nie,2,5,1,25,city_above_500000,mazowieckie,5,married,0,No,1,6,6,6,6,4,3,6,6,2,0,6,0,6,6,4.866666667,2.866666667,6,4,6,2.666666667,6,4,3,weekends,2,1
9.367772844,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, nordic-walking","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,5,1,70,city_500000,zachodniopomorskie,5,widow(er),NA,No,4,0,6,6,6,1,0,0,1,0,3,1,0,0,0,3.6,1.533333333,4,0,0.5,1.333333333,6,1,0,monday-friday,1,1
2.329201974,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,3,2,45,city_above_500000,malopolskie,5,married,1,No,3,4,4,4,4,2,4,4,4,3,0,3,2,2,2,3.133333333,2.333333333,4,2,4,2,4,2,4,few_times_in_month_or_less,2,1
2.411668233,0,lasy poza miastem,"spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,47,city_100000,slaskie,5,married,2,No,1,5,4,4,4,2,0,5,4,3,1,2,0,0,2,3.733333333,2.466666667,4.333333333,0.666666667,4.5,2,4,2,0,monday-friday,2,0
2.795736694,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia, ogródki dzialkowe","spacer, bieganie (jogging), jazda rowerem, obserwowanie ptaków, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,5,2,35,city_above_500000,wielkopolskie,5,married,3,No,3,4,6,4,4,3,0,4,4,2,1,3,0,0,2,3.466666667,2.4,4.666666667,0.666666667,4,2,4,3,0,monday-friday,3,1
2.971252057,1,"lasy w miescie, lasy poza miastem","spacer, fotografowanie przyrody, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,2,45,city_100000,mazowieckie,5,married,2,No,3,4,4,2,4,2,2,4,4,3,1,3,2,1,3,3.333333333,3.266666667,3.333333333,2,4,2.333333333,4,2,2,weekends,2,1
3.035637957,0,"lasy poza miastem, laki, ogródki dzialkowe","spacer, zbieranie grzybów, inne (jakie?):","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, inne (jakie?):",,raczej nie,2,4,2,43,village,malopolskie,5,married,3,No,1,4,4,4,4,1,4,3,3,2,1,4,2,1,2,3.733333333,1.8,4,1.666666667,3,2.333333333,4,1,4,monday-friday,3,0
3.041623606,0,lasy poza miastem,"jazda rowerem, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia",,raczej nie,2,1,2,20,village,mazowieckie,3,single,0,No,7,5,4,3,3,2,0,3,2,4,2,4,0,2,4,3.6,2.933333333,4,2,2.5,3.333333333,3,2,0,monday-friday,2,0
3.123595765,0,lasy poza miastem,jazda rowerem,miejsca obserwacji zachowan dzikich zwierzat i ptaków,,nie zmienila sie,3,4,2,67,village,wielkopolskie,5,married,1,No,1,4,4,3,3,2,0,4,2,4,0,2,2,2,3,3.866666667,2.2,3.666666667,2.333333333,3,2,3,2,0,everyday,1,0
3.181355326,1,lasy w miescie,"spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem",,nie zmienila sie,3,3,2,22,city_500000,pomorskie,5,single,0,No,6,4,3,4,4,4,0,4,4,4,2,4,2,2,2,3.866666667,1.466666667,3.666666667,2,4,3.333333333,4,4,0,monday-friday,2,1
3.213151335,0,lasy poza miastem,"spacer, bieganie (jogging), jazda rowerem","miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,zdecydowanie nie,1,5,2,53,city_500000,zachodniopomorskie,5,divorced,1,No,3,4,4,4,4,2,4,3,2,4,1,2,2,2,3,3.6,2.2,4,2.333333333,2.5,2.333333333,4,2,4,weekends,2,0
3.294348043,0,"lasy poza miastem, inne (jakie?):","bieganie (jogging), jazda rowerem, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,36,city_100000,podkarpackie,5,married,0,No,1,6,4,4,4,3,2,5,3,3,0,2,0,0,2,2.733333333,1.6,4.666666667,0.666666667,4,1.666666667,4,3,2,monday-friday,3,0
3.316113751,0,"lasy poza miastem, laki","spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,2,39,village,zachodniopomorskie,5,married,2,No,1,5,4,4,3,2,2,4,4,4,3,2,0,1,1,3.866666667,2.266666667,4.333333333,0.666666667,4,3,3,2,2,monday-friday,3,0
3.332544689,0,lasy poza miastem,"spacer, obserwowanie ptaków, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,nie zmienila sie,3,4,2,27,village,kujawsko-pomorskie,5,single,0,No,1,4,5,4,5,3,4,3,4,3,2,3,1,1,4,3.266666667,2.866666667,4.333333333,2,3.5,2.666666667,5,3,4,everyday,1,0
3.428581056,0,lasy poza miastem,"spacer, fotografowanie przyrody","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,2,47,city_above_500000,wielkopolskie,5,married,3,No,1,4,3,3,3,3,2,4,4,3,2,4,0,2,3,3.8,3.666666667,3.333333333,1.666666667,4,3,3,3,2,few_times_in_month_or_less,2,0
3.446319671,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), inne (jakie?):",spacer,"miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,2,37,city_500000,slaskie,5,married,0,No,1,5,6,4,5,1,2,5,4,2,0,2,1,1,2,3.866666667,2.733333333,5,1.333333333,4.5,1.333333333,5,1,2,monday-friday,2,1
3.448088513,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), inne (jakie?):","spacer, bieganie (jogging), jazda rowerem, narty biegowe, zbieranie grzybów, inne (jakie?):","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem",,raczej nie,2,5,2,35,city_20000,malopolskie,5,single,0,No,1,5,6,3,6,2,2,4,5,4,2,3,2,1,3,3.866666667,2.6,4.666666667,2,4.5,3,6,2,2,everyday,1,1
3.464825215,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,5,2,36,village,opolskie,5,married,2,No,1,3,4,4,4,1,4,4,4,2,0,3,0,2,0,3.266666667,1.733333333,3.666666667,0.666666667,4,1.666666667,4,1,4,few_times_in_month_or_less,1,1
3.495508931,0,lasy poza miastem,"spacer, jazda rowerem","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,4,2,18,village,wielkopolskie,1,single,0,No,7,5,5,3,6,3,1,4,2,3,3,3,0,2,2,3.533333333,3.4,4.333333333,1.333333333,3,3,6,3,1,everyday,1,0
3.538402374,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,22,city_above_500000,mazowieckie,3,single,0,No,2,4,3,2,4,2,0,4,5,4,1,3,2,2,4,3.8,3.866666667,3,2.666666667,4.5,2.666666667,4,2,0,few_times_in_month_or_less,2,1
3.540572815,0,lasy poza miastem,"bieganie (jogging), jazda rowerem, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,3,2,27,village,kujawsko-pomorskie,5,married,0,No,1,6,4,3,5,3,1,5,4,4,3,2,1,0,4,3.533333333,3,4.333333333,1.666666667,4.5,3,5,3,1,everyday,3,0
3.54573564,0,"lasy poza miastem, inne (jakie?):","spacer, bieganie (jogging), jazda rowerem, narty biegowe","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,5,2,41,village,malopolskie,5,married,2,No,3,6,6,5,5,3,0,4,2,3,1,2,2,0,3,3.8,2.6,5.666666667,1.666666667,3,2,5,3,0,monday-friday,1,0
3.546328008,0,lasy poza miastem,"spacer, bieganie (jogging), fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,2,37,city_20000,mazowieckie,5,married,2,No,1,5,6,4,4,3,3,6,4,4,1,3,2,0,2,3.866666667,2.2,5,1.333333333,5,2.666666667,4,3,3,weekends,1,0
3.58166704,0,lasy poza miastem,"spacer, bieganie (jogging), jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,2,43,village,wielkopolskie,5,married,1,No,3,5,4,4,5,4,0,3,3,5,2,2,2,2,2,4.266666667,2,4.333333333,2,3,3,5,4,0,monday-friday,2,0
3.588470325,0,"lasy poza miastem, laki","bieganie (jogging), jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,5,2,29,city_100000,zachodniopomorskie,5,single,0,No,1,6,5,3,4,3,0,5,2,3,2,2,2,0,4,3.866666667,2.666666667,4.666666667,2,3.5,2.333333333,4,3,0,monday-friday,3,0
3.60158303,0,lasy poza miastem,bieganie (jogging),"bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,2,43,village,malopolskie,5,married,2,No,1,4,4,3,4,1,5,3,2,3,0,2,0,0,3,2.733333333,2.333333333,3.666666667,1,2.5,1.666666667,4,1,5,few_times_in_month_or_less,1,0
3.613230402,1,"lasy w miescie, lasy poza miastem, laki","spacer, nordic-walking, fotografowanie przyrody, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,2,54,city_above_500000,wielkopolskie,5,divorced,1,No,1,4,6,6,4,2,3,4,4,3,0,2,0,1,1,4.533333333,2,5.333333333,0.666666667,4,1.666666667,4,2,3,monday-friday,2,1
3.637413616,0,lasy poza miastem,"obserwowanie ptaków, inne (jakie?):","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,5,2,26,city_above_500000,wielkopolskie,4,married,0,No,1,5,6,3,4,3,0,5,2,2,0,3,2,1,1,3.733333333,2.066666667,4.666666667,1.333333333,3.5,1.666666667,4,3,0,monday-friday,3,0
3.69726956,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, zbieranie grzybów","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,23,city_above_500000,pomorskie,5,single,0,No,1,4,5,2,3,3,0,4,3,3,1,1,0,1,2,2.333333333,1.4,3.666666667,1,3.5,1.666666667,3,3,0,monday-friday,2,1
3.698281044,0,lasy poza miastem,"bieganie (jogging), narty biegowe, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,2,42,city_20000,malopolskie,5,married,1,No,1,5,4,4,4,0,6,4,4,5,0,2,0,0,2,3.333333333,1.666666667,4.333333333,0.666666667,4,2.333333333,4,0,6,monday-friday,4,0
3.769136183,0,lasy poza miastem,"bieganie (jogging), jazda rowerem, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,2,40,village,wielkopolskie,5,married,2,No,1,6,5,4,4,3,0,5,4,2,2,3,4,1,3,3.666666667,2.133333333,5,2.666666667,4.5,2.333333333,4,3,0,everyday,1,0
3.825338787,0,"lasy poza miastem, laki","spacer, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,2,29,village,lubuskie,5,married,0,No,1,5,6,3,5,4,0,3,4,4,3,3,2,1,4,3.266666667,2,4.666666667,2.333333333,3.5,3.333333333,5,4,0,monday-friday,1,0
3.82780258,1,"lasy w miescie, lasy poza miastem, ogródki dzialkowe","spacer, jazda rowerem, nordic-walking","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,4,2,60,city_20000,dolnoslaskie,2,divorced,4,Yes,5,5,5,4,2,0,4,4,2,4,1,3,0,2,0,3.6,1.2,4.666666667,0.666666667,3,2.666666667,2,0,4,everyday,2,1
3.912190895,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,4,2,49,city_20000,opolskie,5,married,2,No,1,4,3,1,5,2,0,2,2,3,0,2,0,2,5,3.466666667,3.4,2.666666667,2.333333333,2,1.666666667,5,2,0,monday-friday,1,1
3.946700184,0,"lasy poza miastem, laki","fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,2,21,village,opolskie,5,married,0,No,7,4,4,4,4,4,3,4,3,4,3,2,2,2,3,2.666666667,2.4,4,2.333333333,3.5,3,4,4,3,everyday,2,0
3.966876127,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)",spacer,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie nie,1,4,2,52,city_above_500000,lódzkie,5,single,0,No,1,5,5,4,2,1,6,5,5,4,1,4,0,1,0,3.933333333,1.533333333,4.666666667,0.333333333,5,3,2,1,6,few_times_in_month_or_less,2,1
4.000626672,0,lasy poza miastem,"spacer, jazda rowerem, obserwowanie ptaków, narty biegowe, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,2,50,village,wielkopolskie,5,married,1,No,1,3,3,4,4,3,4,3,4,2,1,2,0,2,0,2,1.866666667,3.333333333,0.666666667,3.5,1.666666667,4,3,4,weekends,2,0
4.039305669,0,"lasy poza miastem, laki, inne (jakie?):","spacer, jazda rowerem, fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,2,2,50,village,zachodniopomorskie,5,married,2,No,1,5,5,2,3,1,2,3,3,2,0,4,0,2,3,3.4,2.466666667,4,1.666666667,3,2,3,1,2,monday-friday,2,0
4.047283832,0,laki,"spacer, zbieranie grzybów, inne (jakie?):","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, inne (jakie?):",,raczej nie,2,3,2,45,city_100000,slaskie,5,married,2,Yes,5,2,2,2,4,3,2,2,2,3,2,3,4,4,4,3.133333333,2.866666667,2,4,2,2.666666667,4,3,2,monday-friday,3,0
4.066254485,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","bieganie (jogging), jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,zdecydowanie nie,1,5,2,46,city_20000,zachodniopomorskie,5,married,1,No,1,6,6,5,5,1,4,6,5,4,1,4,0,0,1,4,2.533333333,5.666666667,0.333333333,5.5,3,5,1,4,everyday,1,1
4.081675674,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging), fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,4,2,28,city_500000,zachodniopomorskie,5,married,0,No,1,4,4,2,5,0,0,2,2,4,4,3,0,3,4,3.666666667,3.666666667,3.333333333,2.333333333,2,3.666666667,5,0,0,everyday,2,1
4.106355638,1,"lasy w miescie, lasy poza miastem, laki, ogród botaniczny","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,5,2,58,city_above_500000,lódzkie,5,married,2,No,1,4,5,3,5,0,2,4,2,4,0,4,0,2,2,3.333333333,2.066666667,4,1.333333333,3,2.666666667,5,0,2,monday-friday,2,1
4.111468525,0,"lasy poza miastem, laki","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,2,54,city_20000,zachodniopomorskie,5,married,2,No,1,5,6,4,4,4,5,4,3,3,0,1,0,2,3,4.133333333,2.6,5,1.666666667,3.5,1.333333333,4,4,5,weekends,1,0
4.11707299,1,"lasy w miescie, ogród botaniczny, palmiarnia","spacer, bieganie (jogging), fotografowanie przyrody","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,4,2,19,city_100000,dolnoslaskie,3,single,0,No,2,4,4,3,2,3,0,3,4,4,3,4,1,2,1,3.533333333,1.933333333,3.666666667,1.333333333,3.5,3.666666667,2,3,0,weekends,2,1
4.120034011,1,lasy w miescie,"spacer, bieganie (jogging)",miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi,,raczej tak,4,3,2,47,city_above_500000,wielkopolskie,5,married,2,No,1,6,6,4,3,2,0,5,4,1,0,2,0,0,2,3.8,2.266666667,5.333333333,0.666666667,4.5,1,3,2,0,everyday,2,1
4.134807307,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny","spacer, bieganie (jogging), jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej nie,2,5,2,25,city_above_500000,lódzkie,5,single,0,No,1,5,4,4,4,2,0,5,5,5,4,4,1,2,4,4.266666667,4.066666667,4.333333333,2.333333333,5,4.333333333,4,2,0,everyday,2,1
4.172973118,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,2,22,city_above_500000,wielkopolskie,3,single,0,No,2,5,4,4,5,4,0,4,5,5,1,4,0,2,5,3.8,2.6,4.333333333,2.333333333,4.5,3.333333333,5,4,0,weekends,2,1
